	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000028448	130.3678332	-1.03013953	0.387939106	-2.65541554	0.007921077	0.028534014
ENSDARG00000002536	618.7179942	-0.744244785	0.255768747	-2.909834744	0.003616199	0.014893929
ENSDARG00000012927	236.8745712	-0.842514004	0.316505484	-2.661925453	0.007769508	0.028119965
ENSDARG00000037773	722.7444977	-0.650441582	0.258671438	-2.514547366	0.011918529	0.039905103
ENSDARG00000062806	86.23293974	-1.69661709	0.449040728	-3.778314492	0.000157893	0.000999488
ENSDARG00000077513	56.59378939	-2.178230007	0.639925381	-3.403881255	0.000664356	0.003535371
ENSDARG00000075842	265.0213074	-1.302887532	0.308979141	-4.216749148	2.48E-05	0.000197877
ENSDARG00000062699	361.6958844	-1.56872428	0.381261842	-4.114558835	3.88E-05	0.000291176
ENSDARG00000037708	612.6187617	-1.148512442	0.245817514	-4.672215671	2.98E-06	3.01E-05
ENSDARG00000010052	829.8294956	-0.922901211	0.222708849	-4.143980883	3.41E-05	0.000260275
ENSDARG00000092166	227.8015401	-1.408480186	0.348602909	-4.040356956	5.34E-05	0.000384748
ENSDARG00000036791	347.006499	-1.359359188	0.275339461	-4.937030027	7.93E-07	9.16E-06
ENSDARG00000059956	16.81063849	-4.028671187	1.131091941	-3.561753949	0.000368386	0.002100542
ENSDARG00000008541	178.6293873	-2.809165963	0.366771803	-7.659165564	1.87E-14	6.74E-13
ENSDARG00000062096	30.06053669	-1.850004961	0.718968326	-2.573138333	0.010078092	0.034877175
ENSDARG00000037551	49.93308711	-2.337311508	0.60853097	-3.840908061	0.00012258	0.00080406
ENSDARG00000040161	536.2015906	-0.637713775	0.262466266	-2.429698054	0.015111406	0.0482726
ENSDARG00000017037	258.1702405	-1.260657137	0.295944646	-4.25977342	2.05E-05	0.000167272
ENSDARG00000020647	1006.950133	-1.5818047	0.249143196	-6.348978114	2.17E-10	4.78E-09
ENSDARG00000008434	486.7722971	-0.667631109	0.264193206	-2.527056317	0.011502306	0.03884634
ENSDARG00000104891	53.63450472	-1.939361481	0.551824697	-3.514452129	0.000440662	0.002464344
ENSDARG00000062329	47.48353887	-2.243695222	0.608033766	-3.690083263	0.000224181	0.001362908
ENSDARG00000092934	79.28759158	-1.295597937	0.45039982	-2.876550744	0.004020475	0.016279533
ENSDARG00000004132	297.5036661	-1.009963295	0.308021645	-3.278871186	0.001042232	0.005191684
ENSDARG00000056961	90.14762572	-1.150317839	0.428171334	-2.686583027	0.007218701	0.026430469
ENSDARG00000020241	330.9856119	-0.891719386	0.270997103	-3.290512613	0.00100005	0.00500625
ENSDARG00000056084	115.6875768	-1.958286868	0.426513583	-4.591382191	4.40E-06	4.28E-05
ENSDARG00000022456	441.2613812	-0.899527925	0.300171538	-2.99671292	0.002729076	0.011861221
ENSDARG00000078850	82.06617963	-1.918811379	0.477870715	-4.01533578	5.94E-05	0.000420724
ENSDARG00000003475	21.87208924	-2.299070174	0.842255342	-2.729659356	0.00633998	0.023738438
ENSDARG00000061890	105.169342	-1.583687703	0.406794003	-3.893095007	9.90E-05	0.000668464
ENSDARG00000004325	286.4872751	-1.031704921	0.405305383	-2.545500169	0.010912131	0.037160492
ENSDARG00000039265	123.4553865	-1.819458259	0.409875703	-4.43904883	9.04E-06	8.13E-05
ENSDARG00000037140	368.2099834	-1.560086675	0.278822152	-5.595275216	2.20E-08	3.45E-07
ENSDARG00000025766	182.351684	-2.259429871	0.392346383	-5.75876309	8.47E-09	1.41E-07
ENSDARG00000011298	70.33760541	-1.700941614	0.481759501	-3.530686187	0.000414483	0.002332212
ENSDARG00000003383	163.518538	-1.094569668	0.350003152	-3.127313744	0.001764116	0.008182376
ENSDARG00000094977	624.867048	-0.930479906	0.238059751	-3.908598167	9.28E-05	0.000631826
ENSDARG00000004745	97.8578792	-1.026974428	0.420773445	-2.440682604	0.014659533	0.047105376
ENSDARG00000055585	61.31328371	-1.959703594	0.529662737	-3.699908368	0.000215677	0.00131831
ENSDARG00000011549	26.85576054	-3.224558973	0.811249911	-3.974803483	7.04E-05	0.000492255
ENSDARG00000015343	1140.716006	-1.286208977	0.211603962	-6.07837853	1.21E-09	2.37E-08
ENSDARG00000010515	10.30138378	-3.40110409	1.373608844	-2.476035374	0.013285041	0.043526767
ENSDARG00000053820	65.69797924	-2.083989551	0.517110427	-4.030066777	5.58E-05	0.000399038
ENSDARG00000079423	14.20130215	-4.272032347	1.277678343	-3.343589857	0.000827019	0.004262346
ENSDARG00000060484	186.155022	-1.174661521	0.357059587	-3.289819299	0.001002517	0.005017292
ENSDARG00000036865	61.45514751	-1.472776138	0.509750412	-2.889210294	0.003862107	0.015721192
ENSDARG00000036776	24.81005749	-2.467280417	0.883039494	-2.794077086	0.005204807	0.020168758
ENSDARG00000036778	410.9070327	-0.904860776	0.263535146	-3.43354877	0.000595735	0.003207277
ENSDARG00000074675	111.7577677	-1.286296217	0.401616068	-3.202800681	0.001360981	0.00653523
ENSDARG00000000887	1931.333743	-0.66197024	0.259153742	-2.554353388	0.010638522	0.03640313
ENSDARG00000060626	222.8764251	-1.465369308	0.33280397	-4.403100441	1.07E-05	9.43E-05
ENSDARG00000006353	256.0477223	-0.781761565	0.323582705	-2.415955963	0.015693959	0.049754569
ENSDARG00000061272	143.7538658	-1.103149524	0.362795733	-3.040690459	0.002360364	0.010474557
ENSDARG00000036695	89.50505607	-1.128066619	0.440086219	-2.563285486	0.010368675	0.035702544
ENSDARG00000052537	131.2016306	-0.906983805	0.373019833	-2.431462686	0.015037997	0.048096031
ENSDARG00000052535	21.3512033	-2.363202984	0.85197327	-2.773799447	0.005540582	0.021255326
ENSDARG00000044325	594.3419665	-1.859938559	0.251162468	-7.405320449	1.31E-13	4.31E-12
ENSDARG00000052527	125.9595178	-1.138929888	0.374211247	-3.043547985	0.002338061	0.010394815
ENSDARG00000026895	10.79940881	-4.383035218	1.492246826	-2.937205254	0.003311848	0.013878669
ENSDARG00000061240	90.89766911	-1.78741631	0.44424673	-4.02347657	5.73E-05	0.0004087
ENSDARG00000061147	72.17493967	-1.18655829	0.465906477	-2.546773546	0.010872396	0.037053951
ENSDARG00000075468	43.32244312	-2.167711471	0.621703581	-3.486728301	0.000488968	0.00269677
ENSDARG00000104218	169.4436652	-1.511485772	0.435185339	-3.473200122	0.000514292	0.002821035
ENSDARG00000103766	65.40125206	-1.598882487	0.582771423	-2.743584234	0.006077245	0.022884162
ENSDARG00000104811	100.7957625	-1.176362265	0.407477941	-2.886934842	0.003890148	0.015818561
ENSDARG00000091584	39.04331975	-2.050351695	0.672025881	-3.051001088	0.002280797	0.01018505
ENSDARG00000009524	62.27037868	-1.297513751	0.498485698	-2.602910689	0.009243603	0.032457459
ENSDARG00000088882	49.2153348	-1.394668553	0.559117629	-2.494409906	0.012616675	0.041714357
ENSDARG00000074572	679.8726638	-0.818053582	0.238739241	-3.426556856	0.000611286	0.003281792
ENSDARG00000099967	41.59746129	-2.064196677	0.639846977	-3.226078657	0.001254989	0.006084111
ENSDARG00000087392	30.37726148	-2.023053604	0.745289929	-2.71445182	0.006638556	0.024663917
ENSDARG00000039007	542.6843851	-1.29525026	0.276634983	-4.682163638	2.84E-06	2.89E-05
ENSDARG00000086481	197.9971686	-1.183722484	0.314555012	-3.763165225	0.000167776	0.001053363
ENSDARG00000054211	77.67103972	-2.785340696	0.500205801	-5.56838943	2.57E-08	3.97E-07
ENSDARG00000076317	1074.914313	-1.488858165	0.211671764	-7.033806177	2.01E-12	5.67E-11
ENSDARG00000070119	98.9640577	-1.657502156	0.43019003	-3.85295344	0.000116702	0.000770503
ENSDARG00000007751	31.71553097	-3.539559214	0.802164483	-4.412510515	1.02E-05	9.07E-05
ENSDARG00000043046	148.5875932	-1.062829722	0.363239808	-2.925972595	0.003433812	0.01427753
ENSDARG00000100075	75.68585511	-2.565198595	0.486036865	-5.27778607	1.31E-07	1.79E-06
ENSDARG00000096304	76.82521982	-2.625446757	0.483725749	-5.427552209	5.71E-08	8.28E-07
ENSDARG00000108788	62.25327058	-1.875904649	0.520207709	-3.606068529	0.000310871	0.00181907
ENSDARG00000105123	108.8309845	-1.050566205	0.430887338	-2.438145921	0.014762813	0.047389643
ENSDARG00000104808	78.38098086	-1.358554007	0.45029906	-3.017003871	0.002552866	0.011209597
ENSDARG00000099612	31.60414231	-1.849839584	0.73072336	-2.531518335	0.011356988	0.038463856
ENSDARG00000102372	63.12669188	-1.921921448	0.554387893	-3.466744987	0.000526801	0.002879189
ENSDARG00000060980	49.44227123	-1.696825425	0.560684513	-3.026346162	0.002475287	0.010908884
ENSDARG00000022996	97.82971911	-1.467349315	0.427490974	-3.43246853	0.000598113	0.003218275
ENSDARG00000022218	40.8256247	-1.529350185	0.628365476	-2.43385457	0.014938996	0.047803293
ENSDARG00000017602	498.9753589	-0.640466594	0.254310996	-2.518438464	0.011787648	0.03957326
ENSDARG00000100082	121.0755395	-1.76523424	0.424695181	-4.156473446	3.23E-05	0.000248822
ENSDARG00000069980	834.9515764	-1.010103648	0.222236894	-4.545166331	5.49E-06	5.19E-05
ENSDARG00000075191	71.03773992	-1.917297422	0.490219469	-3.911100113	9.19E-05	0.000626426
ENSDARG00000058630	257.662601	-0.917553403	0.311172495	-2.948697004	0.003191167	0.013461113
ENSDARG00000034048	45.37108748	-2.041679819	0.740298143	-2.75791563	0.005817121	0.022095389
ENSDARG00000058679	84.48934038	-1.133113089	0.438758062	-2.582546479	0.009807415	0.03410649
ENSDARG00000006251	220.5982979	-1.01567551	0.302763973	-3.354677576	0.000794575	0.004116136
ENSDARG00000058740	76.48219637	-1.839428835	0.468628796	-3.925129765	8.67E-05	0.000592699
ENSDARG00000058746	288.5054593	-1.7197964	0.299283921	-5.746370858	9.12E-09	1.51E-07
ENSDARG00000011926	129.6158308	-1.204183028	0.381471422	-3.156679531	0.001595766	0.007488396
ENSDARG00000052923	167.3319593	-2.119391589	0.342848895	-6.181707508	6.34E-10	1.30E-08
ENSDARG00000073792	151.6525313	-2.187692585	0.362647022	-6.032567357	1.61E-09	3.06E-08
ENSDARG00000045562	223.5870814	-1.071466302	0.30585972	-3.503129803	0.000459825	0.002561064
ENSDARG00000044752	47.40751327	-1.95258063	0.573255531	-3.406126105	0.000658917	0.003511969
ENSDARG00000044755	11.99205767	-3.493058783	1.261046878	-2.769967432	0.00560619	0.021456783
ENSDARG00000004177	182.222917	-2.882468545	0.39010076	-7.389035966	1.48E-13	4.84E-12
ENSDARG00000076552	231.8866973	-1.052837765	0.298272533	-3.529784511	0.000415898	0.002338118
ENSDARG00000069538	101.3661911	-1.421769599	0.417042782	-3.409169658	0.000651609	0.003480751
ENSDARG00000075837	13.72126549	-4.263312665	1.320462288	-3.22865159	0.001243753	0.006040323
ENSDARG00000079818	46.41669763	-1.641229257	0.591945515	-2.772601896	0.005561011	0.021316652
ENSDARG00000098112	252.2475572	-1.196950045	0.330981306	-3.616367523	0.000298766	0.001757345
ENSDARG00000079104	125.1608997	-1.273486665	0.470807238	-2.704900356	0.006832488	0.025257308
ENSDARG00000077650	91.7177818	-1.398906911	0.441384207	-3.169363312	0.001527733	0.00721678
ENSDARG00000025174	730.6952249	-1.682601245	0.271513605	-6.197115767	5.75E-10	1.19E-08
ENSDARG00000007671	139.8075453	-0.917768201	0.357667094	-2.565984446	0.010288344	0.035501592
ENSDARG00000057101	194.8823319	-0.903552099	0.321293291	-2.812234569	0.004919861	0.019271734
ENSDARG00000039863	78.45508615	-1.806342879	0.523570757	-3.450045392	0.000560492	0.003041427
ENSDARG00000078916	48.76437554	-2.546164819	0.586920249	-4.338178525	1.44E-05	0.000122335
ENSDARG00000017312	67.69328916	-1.203652085	0.489408895	-2.459399689	0.013916958	0.04519597
ENSDARG00000056619	183.0093434	-0.998730343	0.339740923	-2.939682197	0.00328549	0.013790423
ENSDARG00000059774	63.49403394	-1.278672321	0.506747611	-2.523292254	0.011626173	0.039147706
ENSDARG00000044642	94.2883411	-1.316300878	0.424175063	-3.103201936	0.00191439	0.008771277
ENSDARG00000061865	347.9795721	-1.005113699	0.263977598	-3.807571956	0.000140338	0.000903255
ENSDARG00000091512	77.52983732	-1.261723172	0.451309286	-2.795695125	0.005178823	0.020092409
ENSDARG00000008155	524.7022092	-1.069860719	0.245308186	-4.361292375	1.29E-05	0.000111332
ENSDARG00000087666	73.39329575	-1.744060259	0.472211863	-3.693385101	0.000221289	0.001347887
ENSDARG00000079373	4.329577669	-5.633820166	2.264750946	-2.487611353	0.012860419	0.042370882
ENSDARG00000069498	38.33035464	-1.626149062	0.643927895	-2.525358933	0.011558017	0.039000181
ENSDARG00000005945	1176.950909	-0.573909701	0.208035974	-2.758704132	0.005803105	0.022048747
ENSDARG00000020676	362.2664399	-1.529458223	0.344051252	-4.445437168	8.77E-06	7.91E-05
ENSDARG00000044556	36.82846571	-2.010199534	0.765340999	-2.626541026	0.008625759	0.030680912
ENSDARG00000055518	101.9929841	-2.347181391	0.457024744	-5.135786242	2.81E-07	3.59E-06
ENSDARG00000005551	2336.686921	-0.827686411	0.19715155	-4.198224219	2.69E-05	0.000212304
ENSDARG00000056005	373.0811816	-1.26826586	0.260075051	-4.876537957	1.08E-06	1.20E-05
ENSDARG00000056453	90.40795048	-1.728324061	0.454202727	-3.805182045	0.0001417	0.000910494
ENSDARG00000032746	113.87755	-2.535111494	0.418519629	-6.057329978	1.38E-09	2.68E-08
ENSDARG00000044596	197.2785576	-0.829661109	0.319029553	-2.600577599	0.009306697	0.032649138
ENSDARG00000044514	36.69850903	-3.060347531	0.739053716	-4.140899996	3.46E-05	0.000263482
ENSDARG00000109045	59.35934374	-1.281503901	0.522034531	-2.454825927	0.014095282	0.045651494
ENSDARG00000054374	27.13908761	-3.584877815	0.908250781	-3.947013191	7.91E-05	0.000545474
ENSDARG00000044491	347.5469963	-1.542631972	0.34956013	-4.413066138	1.02E-05	9.06E-05
ENSDARG00000079393	41.20870598	-2.562540199	0.655467793	-3.909483011	9.25E-05	0.000629874
ENSDARG00000060705	186.6638453	-1.800614687	0.350204829	-5.141604398	2.72E-07	3.49E-06
ENSDARG00000054191	391.7352911	-0.843615108	0.281907473	-2.992524818	0.002766802	0.012000729
ENSDARG00000100505	1262.880135	-0.648471316	0.205956539	-3.148583287	0.00164064	0.007665238
ENSDARG00000038964	61.85789864	-1.879051199	0.539474696	-3.483112762	0.00049562	0.002727969
ENSDARG00000053877	34.46567986	-2.962614719	0.732155078	-4.046430609	5.20E-05	0.000376366
ENSDARG00000026595	576.1863939	-0.990132559	0.233867158	-4.233739226	2.30E-05	0.000185114
ENSDARG00000060051	28.81786337	-2.654698037	0.802208381	-3.309237476	0.000935505	0.004743762
ENSDARG00000102206	15.72688556	-2.865864373	1.033410168	-2.773210929	0.005550613	0.021285298
ENSDARG00000105114	44.71859373	-1.591827209	0.592968338	-2.684506249	0.007263703	0.026559772
ENSDARG00000101894	59.43808361	-2.520371553	0.547525774	-4.60320166	4.16E-06	4.07E-05
ENSDARG00000004754	282.3446922	-1.05948342	0.294282689	-3.600223389	0.000317944	0.00185593
ENSDARG00000094181	22.14836945	-1.987154182	0.812956769	-2.444354063	0.014511178	0.046746079
ENSDARG00000060390	280.2487926	-1.373124125	0.337470381	-4.068873006	4.72E-05	0.000346332
ENSDARG00000086551	20.600704	-2.356769873	0.866174507	-2.720894986	0.006510544	0.02426347
ENSDARG00000090870	153.9086704	-1.564678844	0.363453678	-4.305029609	1.67E-05	0.000139631
ENSDARG00000093353	148.1533847	-1.282429051	0.43738434	-2.932041536	0.003367417	0.014055581
ENSDARG00000039934	22.24778371	-2.294218761	0.824245274	-2.783417551	0.005378953	0.02072641
ENSDARG00000103612	183.2953886	-1.482409406	0.325354204	-4.556293999	5.21E-06	4.96E-05
ENSDARG00000108053	57.79744355	-1.394019998	0.515588274	-2.703746511	0.006856257	0.025315918
ENSDARG00000010023	33.82568963	-2.139297218	0.687837578	-3.110177876	0.001869747	0.008597522
ENSDARG00000058949	59.7819468	-1.755698185	0.537168296	-3.268432256	0.001081451	0.00536061
ENSDARG00000003934	92.37364185	-1.242321388	0.428209036	-2.901203111	0.003717328	0.015212513
ENSDARG00000058946	74.61687367	-2.056707626	0.475672989	-4.323784775	1.53E-05	0.000129565
ENSDARG00000006253	159.9284718	-0.985895424	0.374553104	-2.63219131	0.008483608	0.030265034
ENSDARG00000020913	883.1072869	-0.751584868	0.222310948	-3.380782068	0.000722798	0.003796571
ENSDARG00000013024	18.97898729	-2.455009175	0.958839169	-2.560397255	0.010455257	0.035904054
ENSDARG00000008560	43.10129043	-1.545412657	0.598347557	-2.58280098	0.009800184	0.034087519
ENSDARG00000100170	140.1094039	-1.550302377	0.366337478	-4.231896736	2.32E-05	0.000186559
ENSDARG00000099182	31.71704589	-3.683904807	0.813587866	-4.527974125	5.96E-06	5.59E-05
ENSDARG00000103025	452.7524225	-1.527958782	0.316358424	-4.829834349	1.37E-06	1.49E-05
ENSDARG00000014373	11513.60953	-2.032337655	0.217298829	-9.352731735	8.54E-21	6.07E-19
ENSDARG00000020948	501.2269371	-0.903260193	0.247508435	-3.649411763	0.000262842	0.001564739
ENSDARG00000078447	210.9930934	-1.437357331	0.315396968	-4.557295962	5.18E-06	4.94E-05
ENSDARG00000044254	353.0937376	-1.076685746	0.330274278	-3.259974562	0.001114222	0.005498911
ENSDARG00000044265	198.4872391	-1.45967351	0.321934868	-4.534064663	5.79E-06	5.45E-05
ENSDARG00000069420	136.918335	-1.797916227	0.381147412	-4.717115144	2.39E-06	2.47E-05
ENSDARG00000000142	144.2140777	-2.16424235	0.392179581	-5.518498294	3.42E-08	5.18E-07
ENSDARG00000019233	65.18261335	-1.747620478	0.528336981	-3.307776173	0.000940399	0.004761035
ENSDARG00000044282	386.8075711	-1.248777046	0.260503468	-4.793706037	1.64E-06	1.76E-05
ENSDARG00000074328	111.9853423	-1.643124397	0.398933789	-4.118789736	3.81E-05	0.000286666
ENSDARG00000046053	32.41333824	-2.898024001	0.72795261	-3.981061352	6.86E-05	0.000480852
ENSDARG00000100292	11.23058303	-4.505883902	1.454755549	-3.097347802	0.001952606	0.008916577
ENSDARG00000013871	67.06092275	-2.649939996	0.564457473	-4.694667222	2.67E-06	2.74E-05
ENSDARG00000044183	229.6745589	-1.136924181	0.309215013	-3.676807827	0.000236171	0.001424969
ENSDARG00000078394	48.25915943	-1.448181015	0.557038096	-2.599788102	0.009328134	0.032712384
ENSDARG00000076949	85.30343331	-1.829713144	0.496639982	-3.684184138	0.000229436	0.001388858
ENSDARG00000099593	325.093361	-1.501517428	0.304573174	-4.929907019	8.23E-07	9.49E-06
ENSDARG00000044044	16.05870091	-2.636302366	1.05834578	-2.490965066	0.012739665	0.042063028
ENSDARG00000017880	37.47925711	-2.784463269	0.670670934	-4.15175778	3.30E-05	0.000252789
ENSDARG00000087961	235.4457109	-2.191109601	0.429349899	-5.103319243	3.34E-07	4.18E-06
ENSDARG00000027639	152.572268	-1.583761489	0.382651543	-4.138913115	3.49E-05	0.000265456
ENSDARG00000069190	66.81143193	-2.38445826	0.544059033	-4.382719733	1.17E-05	0.000102067
ENSDARG00000039215	1081.774324	-0.629524499	0.233098789	-2.700676827	0.006919854	0.025516381
ENSDARG00000057110	478.7201602	-1.254295914	0.253442728	-4.949030985	7.46E-07	8.67E-06
ENSDARG00000003984	93.67249646	-1.258043765	0.429913579	-2.926271293	0.003430516	0.014273804
ENSDARG00000016439	40.10207958	-1.958207255	0.666246003	-2.939165481	0.003290973	0.013805431
ENSDARG00000056985	488.2038695	-1.824144769	0.249543992	-7.309912584	2.67E-13	8.52E-12
ENSDARG00000056964	1148.933417	-0.879605116	0.227205043	-3.871415462	0.000108205	0.000720604
ENSDARG00000056664	69.40494714	-1.153845888	0.47591551	-2.424476326	0.015330483	0.048763334
ENSDARG00000075382	111.8198046	-1.879438569	0.396602265	-4.73884981	2.15E-06	2.24E-05
ENSDARG00000056653	54.23223833	-1.360222446	0.533386301	-2.550163818	0.010767231	0.036748299
ENSDARG00000088927	49.36802424	-1.725262037	0.576979891	-2.990159733	0.002788316	0.012072219
ENSDARG00000032816	191.6708006	-1.507173489	0.348649273	-4.322892957	1.54E-05	0.000129976
ENSDARG00000012699	110.4929814	-1.792953232	0.449981434	-3.984504912	6.76E-05	0.000474533
ENSDARG00000036338	84.93277463	-1.301908275	0.438202665	-2.971018614	0.002968138	0.012730161
ENSDARG00000043285	68.11505835	-1.320064815	0.478181031	-2.760596361	0.005769593	0.021953967
ENSDARG00000043357	554.1460723	-1.068752073	0.242603437	-4.405345962	1.06E-05	9.35E-05
ENSDARG00000055622	67.26633514	-2.327938774	0.556778157	-4.181088544	2.90E-05	0.000226402
ENSDARG00000043236	42.95224744	-1.917079051	0.629010564	-3.047769242	0.002305469	0.010271324
ENSDARG00000078658	127.2444999	-1.013857516	0.376229635	-2.694783776	0.007043432	0.025895216
ENSDARG00000099156	148.691663	-1.151908663	0.366927804	-3.139333275	0.001693327	0.007888368
ENSDARG00000060983	198.0946971	-1.270519594	0.348288035	-3.647899056	0.000264393	0.00157154
ENSDARG00000034825	552.9620367	-0.646080841	0.250207308	-2.582182133	0.009817776	0.034130152
ENSDARG00000074303	150.4453831	-0.90333719	0.364811743	-2.476173552	0.013279901	0.043517353
ENSDARG00000068716	42.34231788	-1.724429235	0.600582922	-2.871259191	0.004088401	0.016505825
ENSDARG00000033901	131.9192815	-0.895076949	0.364847623	-2.453289789	0.014155625	0.045823732
ENSDARG00000078006	24.27713239	-3.144041263	0.91012075	-3.454532011	0.000551249	0.0029989
ENSDARG00000077284	33.33003465	-2.439425198	0.769386572	-3.170610572	0.001521189	0.007197292
ENSDARG00000077180	146.1991623	-1.4619135	0.398229743	-3.671030416	0.000241575	0.00145155
ENSDARG00000053840	512.8160163	-0.747026499	0.28156387	-2.653133371	0.007974835	0.028706117
ENSDARG00000104953	3091.716023	-1.377315954	0.191604297	-7.188335423	6.56E-13	1.99E-11
ENSDARG00000042791	59.41004848	-1.474689507	0.561496419	-2.626356033	0.008630449	0.030691905
ENSDARG00000019897	246.6882651	-0.947101928	0.303903474	-3.116456402	0.001830387	0.008444862
ENSDARG00000046010	39.32728109	-1.776593753	0.622945719	-2.851923851	0.004345551	0.017361399
ENSDARG00000060922	296.693879	-0.693021653	0.280574029	-2.470013552	0.013510793	0.044138325
ENSDARG00000028559	224.5523232	-0.83220166	0.313211965	-2.656991918	0.007884133	0.028422271
ENSDARG00000068593	47.76504452	-2.360902034	0.597968084	-3.948207431	7.87E-05	0.000543217
ENSDARG00000099080	86.39394457	-1.681273177	0.459327607	-3.660292029	0.000251928	0.001506309
ENSDARG00000060627	18.50840206	-3.586359269	1.006872575	-3.561879982	0.000368209	0.002100157
ENSDARG00000077445	211.878931	-0.828238906	0.30612605	-2.705548598	0.006819167	0.025217779
ENSDARG00000098700	68.81951127	-2.601851396	0.554126002	-4.695414738	2.66E-06	2.73E-05
ENSDARG00000103470	28.5094795	-1.906042549	0.73024713	-2.610133572	0.009050688	0.031920222
ENSDARG00000102389	90.02681678	-2.587229904	0.453880669	-5.700242553	1.20E-08	1.95E-07
ENSDARG00000101719	40.47475677	-2.305281904	0.649277715	-3.550532925	0.000384452	0.002179205
ENSDARG00000021059	309.4491848	-0.941180372	0.275015081	-3.4222864	0.000620969	0.003330981
ENSDARG00000059406	189.3315579	-1.037757284	0.338033882	-3.069980083	0.00214073	0.009656179
ENSDARG00000102893	105.7910031	-1.963896035	0.420988773	-4.664960589	3.09E-06	3.11E-05
ENSDARG00000075504	38.11583115	-1.781627699	0.643713152	-2.767735432	0.005644726	0.021581519
ENSDARG00000086133	21.01644733	-2.715445494	0.914584879	-2.969047003	0.002987249	0.012800685
ENSDARG00000098364	8.082734268	-5.073147016	1.880040188	-2.698424772	0.006966848	0.025660088
ENSDARG00000070919	10.81552037	-4.447750683	1.469385024	-3.026947063	0.002470372	0.010897231
ENSDARG00000101387	93.51357674	-1.37736184	0.430492422	-3.199503102	0.001376647	0.006593957
ENSDARG00000006963	693.0689883	-0.7878102	0.246236274	-3.199407576	0.001377103	0.006594497
ENSDARG00000088017	25.56116149	-2.462960874	0.852863236	-2.88787319	0.003878562	0.015774792
ENSDARG00000105292	211.4138158	-1.37632814	0.314097317	-4.381852583	1.18E-05	0.000102381
ENSDARG00000008727	46.12536099	-2.275023183	0.59576774	-3.81864111	0.000134189	0.000866583
ENSDARG00000013776	976.7473277	-0.840108604	0.215146951	-3.90481296	9.43E-05	0.000641342
ENSDARG00000063133	10.44629029	-3.270952505	1.319553821	-2.478832204	0.01318133	0.043253422
ENSDARG00000053113	58.83233403	-1.553130698	0.54163315	-2.867495645	0.004137345	0.016657869
ENSDARG00000070787	1283.50637	-0.607693604	0.247926656	-2.451102329	0.014241946	0.0460023
ENSDARG00000077988	51.92980477	-1.644638246	0.555498809	-2.960651258	0.003069893	0.013084713
ENSDARG00000001969	302.7151759	-0.962416388	0.309248646	-3.112111888	0.001857541	0.008545489
ENSDARG00000100764	31.99285373	-3.533908184	0.80053857	-4.414413393	1.01E-05	9.01E-05
ENSDARG00000028552	16.26575987	-3.085518928	1.078303158	-2.861457749	0.004216977	0.016942943
ENSDARG00000070714	33.24963045	-2.080388658	0.749782685	-2.774655511	0.005526021	0.021216427
ENSDARG00000070698	897.5232084	-1.696894518	0.217689873	-7.795009004	6.44E-15	2.44E-13
ENSDARG00000057997	99.2044903	-1.070498586	0.40784252	-2.624784158	0.008670391	0.030794008
ENSDARG00000057987	763.3488591	-0.595200372	0.245623736	-2.423220096	0.015383603	0.048916086
ENSDARG00000007601	105.8152869	-1.154351964	0.40508856	-2.849628642	0.00437703	0.01745862
ENSDARG00000002037	45.68963369	-2.174026718	0.713123171	-3.048599185	0.00229911	0.010247752
ENSDARG00000068192	56.79363503	-1.721330291	0.533377078	-3.227229592	0.001249951	0.006067353
ENSDARG00000070606	234.4235764	-1.412420393	0.341205819	-4.139496789	3.48E-05	0.000264888
ENSDARG00000057513	427.2914159	-0.628930073	0.258170345	-2.436105018	0.014846374	0.047602146
ENSDARG00000094037	54.12402306	-1.632230183	0.532907083	-3.062879505	0.002192183	0.009846611
ENSDARG00000062237	412.6012703	-0.729691291	0.25460447	-2.865979885	0.004157207	0.016730817
ENSDARG00000062222	35.33376922	-3.239464002	0.742774976	-4.361299326	1.29E-05	0.000111332
ENSDARG00000002750	321.7614062	-0.887008156	0.283948427	-3.123835429	0.001785103	0.008265736
ENSDARG00000061889	168.5657677	-0.948060124	0.34046961	-2.78456607	0.00535994	0.020665594
ENSDARG00000033609	799.3924652	-0.665131518	0.226977835	-2.93038093	0.003385467	0.014107093
ENSDARG00000061737	99.99377852	-1.44542495	0.414962879	-3.483263264	0.000495341	0.002727217
ENSDARG00000044803	617.2943216	-0.819897401	0.272317615	-3.010812954	0.002605493	0.011388574
ENSDARG00000056618	32.58357431	-1.757652259	0.680635293	-2.582370144	0.009812428	0.034117742
ENSDARG00000015240	39.01904144	-2.251661955	0.652999357	-3.448184032	0.000564369	0.003060735
ENSDARG00000055976	158.4454575	-1.085377121	0.384308488	-2.824234056	0.004739376	0.018676776
ENSDARG00000078959	121.6456598	-1.326724922	0.380710643	-3.48486428	0.000492387	0.002714066
ENSDARG00000003974	728.955292	-1.019950008	0.228767146	-4.458463669	8.25E-06	7.51E-05
ENSDARG00000101271	301.4840898	-1.171378236	0.284061263	-4.123681706	3.73E-05	0.000281194
ENSDARG00000068193	73.16785618	-2.653896018	0.539962134	-4.914966902	8.88E-07	1.01E-05
ENSDARG00000055307	482.650692	-0.653639075	0.269195754	-2.428118073	0.015177401	0.048404763
ENSDARG00000090301	321.9211091	-0.885288227	0.272207844	-3.252250975	0.001144949	0.005620394
